一级分类名称,一级分类编码,二级分类名称,二级分类编码,三级分类名称,三级分类编码,三级分类链接,产品数量,48产品页数,采集时间
스킨케어,10000010001,핸드/풋,100000100030007,발톱영양제,1000001000300070008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070008,3,1,2021-11-23 09:42:16
스킨케어,10000010001,샴푸/린스,100000100040008, 전체,100000100040008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100040008,530,12,2021-11-23 09:42:17
스킨케어,10000010001,샴푸/린스,100000100040008,샴푸,1000001000400080001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400080001,454,10,2021-11-23 09:42:18
스킨케어,10000010001,샴푸/린스,100000100040008,샴푸바,1000001000400080004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400080004,45,1,2021-11-23 09:42:19
스킨케어,10000010001,샴푸/린스,100000100040008,드라이샴푸,1000001000400080005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400080005,60,2,2021-11-23 09:42:21
스킨케어,10000010001,샴푸/린스,100000100040008,린스/컨디셔너,1000001000400080002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400080002,81,2,2021-11-23 09:42:22
스킨케어,10000010001,트리트먼트/팩,100000100040007, 전체,100000100040007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100040007,273,6,2021-11-23 09:42:23
스킨케어,10000010001,트리트먼트/팩,100000100040007,두피팩/스케일러,1000001000400070003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400070003,28,1,2021-11-23 09:42:24
스킨케어,10000010001,트리트먼트/팩,100000100040007,헤어팩/마스크,1000001000400070004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400070004,90,2,2021-11-23 09:42:25
스킨케어,10000010001,트리트먼트/팩,100000100040007,트리트먼트,1000001000400070005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400070005,176,4,2021-11-23 09:42:26
스킨케어,10000010001,헤어기기,100000100040004, 전체,100000100040004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100040004,163,4,2021-11-23 09:42:27
스킨케어,10000010001,헤어기기,100000100040004,탈모/두피기기,1000001000400040006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400040006,8,1,2021-11-23 09:42:28
스킨케어,10000010001,헤어기기,100000100040004,헤어롤,1000001000400040007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400040007,12,1,2021-11-23 09:42:29
스킨케어,10000010001,헤어기기,100000100040004,고데기,1000001000400040008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400040008,101,3,2021-11-23 09:42:30
스킨케어,10000010001,헤어기기,100000100040004,드라이기,1000001000400040009,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400040009,44,1,2021-11-23 09:42:31
스킨케어,10000010001,헤어브러쉬,100000100040009, 전체,100000100040009,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100040009,122,3,2021-11-23 09:42:33
스킨케어,10000010001,헤어브러쉬,100000100040009,모발용,1000001000400090001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400090001,99,3,2021-11-23 09:42:34
스킨케어,10000010001,헤어브러쉬,100000100040009,두피용,1000001000400090002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400090002,25,1,2021-11-23 09:42:35
스킨케어,10000010001,염색약/펌,100000100040010, 전체,100000100040010,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100040010,234,5,2021-11-23 09:42:36
스킨케어,10000010001,염색약/펌,100000100040010,컬러염색,1000001000400100001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400100001,179,4,2021-11-23 09:42:37
스킨케어,10000010001,염색약/펌,100000100040010,새치염색,1000001000400100002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400100002,64,2,2021-11-23 09:42:38
스킨케어,10000010001,염색약/펌,100000100040010,파마,1000001000400100003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400100003,7,1,2021-11-23 09:42:39
스킨케어,10000010001,염색약/펌,100000100040010,탈색,1000001000400100005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400100005,26,1,2021-11-23 09:42:41
스킨케어,10000010001,염색약/펌,100000100040010,헤어메이크업,1000001000400100006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400100006,38,1,2021-11-23 09:42:42
스킨케어,10000010001,스타일링,100000100040011, 전체,100000100040011,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100040011,191,4,2021-11-23 09:42:43
스킨케어,10000010001,스타일링,100000100040011,왁스/젤/무스,1000001000400110001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400110001,124,3,2021-11-23 09:42:44
스킨케어,10000010001,스타일링,100000100040011,스프레이/픽서,1000001000400110002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400110002,73,2,2021-11-23 09:42:45
스킨케어,10000010001,탈모케어,100000100040012, 전체,100000100040012,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100040012,112,3,2021-11-23 09:42:46
스킨케어,10000010001,탈모케어,100000100040012,헤어케어,1000001000400120001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400120001,107,3,2021-11-23 09:42:48
스킨케어,10000010001,탈모케어,100000100040012,헤어가전,1000001000400120002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400120002,5,1,2021-11-23 09:42:49
스킨케어,10000010001,에센스,100000100040013, 전체,100000100040013,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100040013,203,5,2021-11-23 09:42:50
스킨케어,10000010001,에센스,100000100040013,헤어워터,1000001000400130001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400130001,24,1,2021-11-23 09:42:51
스킨케어,10000010001,에센스,100000100040013,오일/세럼,1000001000400130002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400130002,66,2,2021-11-23 09:42:52
스킨케어,10000010001,에센스,100000100040013,에센스,1000001000400130003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000400130003,130,3,2021-11-23 09:42:54
스킨케어,10000010001,여성향수,100000100050003, 전체,100000100050003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100050003,519,11,2021-11-23 09:42:55
스킨케어,10000010001,여성향수,100000100050003,여성향수,1000001000500030001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000500030001,513,11,2021-11-23 09:42:56
스킨케어,10000010001,여성향수,100000100050003,향수기타,1000001000500030002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000500030002,6,1,2021-11-23 09:42:57
스킨케어,10000010001,남성향수,100000100050004, 전체,100000100050004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100050004,163,4,2021-11-23 09:42:59
스킨케어,10000010001,남성향수,100000100050004,남성향수,1000001000500040001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000500040001,163,4,2021-11-23 09:43:00
스킨케어,10000010001,캔들/디퓨저,100000100050002, 전체,100000100050002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100050002,193,5,2021-11-23 09:43:01
스킨케어,10000010001,캔들/디퓨저,100000100050002,디퓨져,1000001000500020002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000500020002,132,3,2021-11-23 09:43:02
스킨케어,10000010001,캔들/디퓨저,100000100050002,캔들,1000001000500020001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000500020001,61,2,2021-11-23 09:43:04
스킨케어,10000010001,기타소품,100000100060005, 전체,100000100060005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100060005,238,5,2021-11-23 09:43:05
스킨케어,10000010001,기타소품,100000100060005,공용기,1000001000600050003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600050003,22,1,2021-11-23 09:43:06
스킨케어,10000010001,기타소품,100000100060005,기타미용소품,1000001000600050006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600050006,112,3,2021-11-23 09:43:07
스킨케어,10000010001,기타소품,100000100060005,마스크준비도구,1000001000600050004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600050004,3,1,2021-11-23 09:43:08
스킨케어,10000010001,기타소품,100000100060005,면봉,1000001000600050001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600050001,14,1,2021-11-23 09:43:10
스킨케어,10000010001,기타소품,100000100060005,클렌징준비도구,1000001000600050005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600050005,31,1,2021-11-23 09:43:11
스킨케어,10000010001,기타소품,100000100060005,화장솜,1000001000600050002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600050002,56,2,2021-11-23 09:43:12
스킨케어,10000010001,네일소품,100000100060003, 전체,100000100060003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100060003,17,1,2021-11-23 09:43:14
스킨케어,10000010001,네일소품,100000100060003,네일케어/아트,1000001000600030001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600030001,17,1,2021-11-23 09:43:15
스킨케어,10000010001,미용가전,100000100060004, 전체,100000100060004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100060004,47,1,2021-11-23 09:43:16
스킨케어,10000010001,미용가전,100000100060004,네일가전,1000001000600040003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600040003,5,1,2021-11-23 09:43:17
스킨케어,10000010001,미용가전,100000100060004,마사지기기,1000001000600040002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600040002,23,1,2021-11-23 09:43:18
스킨케어,10000010001,미용가전,100000100060004,클렌징기기,1000001000600040001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600040001,19,1,2021-11-23 09:43:19
스킨케어,10000010001,얼굴소품,100000100060001, 전체,100000100060001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100060001,534,12,2021-11-23 09:43:21
스킨케어,10000010001,얼굴소품,100000100060001,기름종이,1000001000600010008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600010008,21,1,2021-11-23 09:43:22
스킨케어,10000010001,얼굴소품,100000100060001,눈썹손질도구,1000001000600010001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600010001,15,1,2021-11-23 09:43:23
스킨케어,10000010001,얼굴소품,100000100060001,메이크업브러시,1000001000600010007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600010007,337,8,2021-11-23 09:43:24
스킨케어,10000010001,얼굴소품,100000100060001,뷰러,1000001000600010002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600010002,30,1,2021-11-23 09:43:26
스킨케어,10000010001,얼굴소품,100000100060001,속눈썹,1000001000600010003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600010003,32,1,2021-11-23 09:43:27
스킨케어,10000010001,얼굴소품,100000100060001,스폰지,1000001000600010006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600010006,55,2,2021-11-23 09:43:28
스킨케어,10000010001,얼굴소품,100000100060001,쌍커풀,1000001000600010004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600010004,5,1,2021-11-23 09:43:29
스킨케어,10000010001,얼굴소품,100000100060001,퍼프,1000001000600010005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600010005,39,1,2021-11-23 09:43:31
스킨케어,10000010001,헤어소품,100000100060002, 전체,100000100060002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100060002,64,2,2021-11-23 09:43:32
스킨케어,10000010001,헤어소품,100000100060002,헤어도구,1000001000600020001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600020001,20,1,2021-11-23 09:43:33
스킨케어,10000010001,헤어소품,100000100060002,헤어브러시,1000001000600020002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600020002,12,1,2021-11-23 09:43:34
스킨케어,10000010001,헤어소품,100000100060002,헤어악세서리,1000001000600020003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000600020003,32,1,2021-11-23 09:43:35
스킨케어,10000010001,스킨케어,100000100070007, 전체,100000100070007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100070007,377,8,2021-11-23 09:43:37
스킨케어,10000010001,스킨케어,100000100070007,올인원,1000001000700070006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700070006,123,3,2021-11-23 09:43:38
스킨케어,10000010001,스킨케어,100000100070007,남성화장품세트,1000001000700070011,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700070011,35,1,2021-11-23 09:43:39
스킨케어,10000010001,스킨케어,100000100070007,토너/로션,1000001000700070007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700070007,88,2,2021-11-23 09:43:41
스킨케어,10000010001,스킨케어,100000100070007,에센스/크림,1000001000700070008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700070008,55,2,2021-11-23 09:43:42
스킨케어,10000010001,스킨케어,100000100070007,썬/마스크팩/클렌징,1000001000700070009,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700070009,79,2,2021-11-23 09:43:43
스킨케어,10000010001,메이크업,100000100070008, 전체,100000100070008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100070008,82,2,2021-11-23 09:43:44
스킨케어,10000010001,메이크업,100000100070008,BB/CC,1000001000700080003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700080003,35,1,2021-11-23 09:43:45
스킨케어,10000010001,메이크업,100000100070008,쿠션/팩트,1000001000700080004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700080004,13,1,2021-11-23 09:43:46
스킨케어,10000010001,메이크업,100000100070008,컨실러/아이,1000001000700080007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700080007,18,1,2021-11-23 09:43:47
스킨케어,10000010001,헤어케어,100000100070009, 전체,100000100070009,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100070009,204,5,2021-11-23 09:43:49
스킨케어,10000010001,헤어케어,100000100070009,왁스,1000001000700090001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700090001,63,2,2021-11-23 09:43:50
스킨케어,10000010001,헤어케어,100000100070009,포마드,1000001000700090002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700090002,26,1,2021-11-23 09:43:51
스킨케어,10000010001,헤어케어,100000100070009,토닉/컬크림,1000001000700090010,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700090010,20,1,2021-11-23 09:43:52
스킨케어,10000010001,헤어케어,100000100070009,스프레이,1000001000700090005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700090005,37,1,2021-11-23 09:43:53
스킨케어,10000010001,헤어케어,100000100070009,샴푸,1000001000700090011,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700090011,37,1,2021-11-23 09:43:54
스킨케어,10000010001,헤어케어,100000100070009,염색/다운펌,1000001000700090012,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700090012,14,1,2021-11-23 09:43:55
스킨케어,10000010001,헤어케어,100000100070009,헤어 기기,1000001000700090009,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700090009,9,1,2021-11-23 09:43:56
스킨케어,10000010001,쉐이빙,100000100070010, 전체,100000100070010,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100070010,146,4,2021-11-23 09:43:58
스킨케어,10000010001,쉐이빙,100000100070010,면도기/면도날,1000001000700100001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700100001,48,2,2021-11-23 09:43:59
스킨케어,10000010001,쉐이빙,100000100070010,전기면도기,1000001000700100002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700100002,28,1,2021-11-23 09:44:00
스킨케어,10000010001,쉐이빙,100000100070010,폼/젤/오일/크림,1000001000700100003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700100003,56,2,2021-11-23 09:44:00
스킨케어,10000010001,쉐이빙,100000100070010,애프터쉐이브,1000001000700100005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700100005,21,1,2021-11-23 09:44:02
스킨케어,10000010001,쉐이빙,100000100070010,트리머,1000001000700100006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700100006,10,1,2021-11-23 09:44:03
스킨케어,10000010001,바디케어,100000100070011, 전체,100000100070011,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100070011,112,3,2021-11-23 09:44:04
스킨케어,10000010001,바디케어,100000100070011,바디워시,1000001000700110006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700110006,69,2,2021-11-23 09:44:05
스킨케어,10000010001,바디케어,100000100070011,남성 청결제,1000001000700110008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700110008,20,1,2021-11-23 09:44:06
스킨케어,10000010001,바디케어,100000100070011,데오/바디미스트,1000001000700110007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700110007,24,1,2021-11-23 09:44:07
스킨케어,10000010001,바디케어,100000100070011,립/핸드,1000001000700110009,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700110009,18,1,2021-11-23 09:44:08
스킨케어,10000010001,향수,100000100070012, 전체,100000100070012,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100070012,139,3,2021-11-23 09:44:09
스킨케어,10000010001,향수,100000100070012,향수,1000001000700120001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700120001,139,3,2021-11-23 09:44:10
스킨케어,10000010001,매너용품,100000100070015, 전체,100000100070015,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100070015,25,1,2021-11-23 09:44:11
스킨케어,10000010001,매너용품,100000100070015,매너용품,1000001000700150001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000700150001,25,1,2021-11-23 09:44:12
스킨케어,10000010001,건강식품,100000100070016, 전체,100000100070016,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100070016,47,1,2021-11-23 09:44:13
