페르마123 ,2019.06.09,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    어차피 결정은 본인들이 하시겠지만...^^
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        늘 신속한배송 감사합니다 그런데 오늘 배송은 살짝 속상한감도 있네요 ...배송부분에서 물건이 들기에 불편했던가요??아님 운반과정에서 뮨제였던가요?화장지비닐이 뜯긴채 배송이 되었네요..분명  주말까지 힘들게 배송해주시는  분들께 이런 사소한거 하나하나 걸고넘어지고싶진않지만 쿠팡이라는 회사이름믿고 상품 이름보고 구입하는 고객 입장을 생각해서 마지막 배송까지도 좋은인상으로 남았으면합니다  <br>
<br>
<br>
<br>
상품 구입후기입니다<br>
솔직하게  제가 보고 느낀 그대로 후기 전합니다<br>
저도 온라인으로 상품구입시 많은분들이 써놓으신 상품 후기가 제 상품구입의사 반영에 많은 부분을  차지하기에 저또한 제 구입후기가 도움이되었음 합니다 <br>
 <br>
배송되자마자 뜯어서 화장지 하나를 손에 쥐자 3겹에서 느껴지는 두께감을 저는 솔직히 못느꼈습니다 뭐라설명해야할까요? 예전에 쓰던 타회사y화장지는   틈없이 말려져있는듯한 단단함과 촘촘함이 있다면 코디는 설렁설렁 말려있는 그런 느낌이 들었어요 그래서 길이와 두께차이인가싶어 예전거와 비교해았더니 같은길이에 똑같은 3겹이었습니다  <br>
그래서 다시한번 혼자고개를 끄덕일수밖에 없었습니다 <br>
<br>
돈몇푼 아끼자고 한번 바꿔써볼까 해서 신청했는데.. 저는 재구매는 안할듯싶어요^^
                    
                </div>",https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/201906/9/1013450333746876588/e31090e6-7a76-4d13-89bb-d46da9b2a7b9.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/201906/9/1013450333746876588/e31090e6-7a76-4d13-89bb-d46da9b2a7b9.jpg
이*영 ,2021.04.09,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        전 원래 ... 본가에서 지낼때에도 글구 엄마가 <br>
챙겨주신것도 항상 핼로키티 휴지만 써서 다른건 생각도 못햇어요 ㅠㅠㅠ 이번에 결혼하고 언제까지 받아 쓸수 없는거 같그 휴지도 잘 모르는데 ... 포장지 이쁘구 세겹에 뭐 이런거네 혹 해서 구매..!! 로켓배송에도 혹 ㅎㅎㅎㅎ <br>
<br>
키티 휴지보다는 확실히 네겹네서 세겹되니 얇아요 <br>
하지만 먼지 날림 없구요~~ 휴지에서 향이 나요 신기해요<br>
향도 좋구 30롤에 로켓배송에 신혼인 저희가 저정도면 정말 고퀄 ㅎㅎㅎ 그래서 저는 이거 추천해요 ~!! <br>
<br>
우선 향 나는거에 ...!! 그 향이 역하고 그런게 아니라서 <br>
중요한 날 ㅜㅜ 신경도 덜 쓰이고 흡수력도 좋고 그래서 저는 그냥 정기배송 할까 고민중이여 ㅎㅎ 우선 다른 향도 써보구오 ㅎㅎㅎ
                    
                </div>",https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202104/9/4215490949325093515/4bdbe211-d667-4904-ac5a-36ec17ce2357.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202104/9/4215490949325093515/4bdbe211-d667-4904-ac5a-36ec17ce2357.jpg
Lieblings ,2018.12.13,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    먼지 많이 나지 않고 감촉도 부드러워요
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        개봉하니까 은은한 꽃향이 나요<br>
향이 진하지는 않고 가까이에서 느껴지는 정도네요<br>
두께도 제법 도톰하고 감촉도 부드러워요<br>
자를 때 먼지가 많이 나지 않아서 좋습니다<br>
<br>
가격 대비 품질도 괜찮은 듯 해요<br>
전에 사용해보고 재구매했습니다<br>
만족한 제품입니다<br>
<br>
#쿠폰 할인 받아서 <br>
11,900원에 구입했어요
                    
                </div>",https://thumbnail6.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/201812/13/548991455913522559/abd9965d-d88e-43e9-90de-37051310f5f6.jpg,https://thumbnail6.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/201812/13/548991455913522559/abd9965d-d88e-43e9-90de-37051310f5f6.jpg
김*진 ,2021.09.28,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    적당히 두께감도 있고 쓰기 좋아요 
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        두께가 있어서 그런지 금방 써요<br>
그래도 퀄리티도 나쁘지않아서 맘놓고 쓰기 좋아요
                    
                </div>",,
윤*진 ,2021.08.30,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 2팩","
                
                    화장지는 코디만쓰고잇어요
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        샵링크통해서 구매했어요 <br>
화장지 이것저것많이써봣는데 코디만한게없는거같아요<br>
확실히 달라요 가격도좋고 저말고도 가족들이 만족하니까 좋네요<br>
전에는 싸구려만썻는데 이제코디만쓰게되요<br>
앞으로도 자주 구매할게요 두개값도 가격이좋은거같아요^^
                    
                </div>",https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202108/30/5276286452744624101/7298f6a2-1860-495d-bc16-600b98123443.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202108/30/5276286452744624101/7298f6a2-1860-495d-bc16-600b98123443.jpg
개똥이엄마 ,2020.04.03,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        ^______________________^                               <br>
                        <br>
                         &lt;개똥이엄마의 리뷰&gt;<br>
<br>
✅제품구매이유<br>
늘 쓰던 휴지가 일시품절되어 이러저리 검색하다가 구매<br>
<br>
<br>
✅배송후기<br>
로켓배송은 사랑❤️<br>
다음날 바로 도착!!!!<br>
<br>
<br>
✅사용 후기<br>
휴지가 비싼건 이해못하는 스타일이라 <br>
적당한 가격에 맞춰 검색후 구입.<br>
할인하고 있어 더 저렴하게 구입.<br>
휴지를 화장실안에 모두 쌓아두는데 비닐 뜯자마자 <br>
바로 재채기 나옴. 이정도쯤이야..그냥 넘어갈수 있는정도<br>
가격만큼하는 휴지!!<br>
적당한 두께 은은한 향<br>
무형광치고 가격대비 좋은듯<br>
<br>
<br>
<br>
✅단점이있다면..<br>
적잖은 먼지
                    
                </div>",https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202004/3/7198845366082786881/288d4bba-4d96-41ed-94bd-55abb54170af.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202004/3/7198845366082786881/288d4bba-4d96-41ed-94bd-55abb54170af.jpg
백*윤 ,2021.09.20,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    덜 찢어져서 좋습니다.
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        젖으면 찢어지고 해서 괜히 두껍게 말게 되는데<br>
이건 괜찮네요.
                    
                </div>",,
oneness ,2021.09.05,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        이것저것 많이 써보다가 6개월째 정착중이예요~ <br>
향도 좋고 얇지도 않고 좋아요~ 가격이 엄청 오르지 않는 이상 계속 이걸로 쓸것같아요~
                    
                </div>",,
쇼파귀신 ,2021.08.09,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    맘에 듭니다~
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        12,300원으로 구매. 가격비교 필수!<br>
<br>
쿠팡은 금액변동이 잦아서…! <br>
<br>
<br>
3겹인데 얇아보이는것도 있는데 적당함. <br>
<br>
향기가 폴폴 나서 무향 좋아하시는 분들에게는 비추. <br>
<br>
<br>
<br>
조금 얇은 느낌이 잇는 휴지네요^^
                    
                </div>",https://thumbnail8.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202109/1/1132906926584981207/0a6e6103-7386-4c8f-8d2a-2b79e45aec4b.jpg,https://thumbnail8.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202109/1/1132906926584981207/0a6e6103-7386-4c8f-8d2a-2b79e45aec4b.jpg
김재희 ,2020.08.10,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    촉감좋고 가격대비 효율짱인듯 가성비굿 휴지입니다
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        화장실휴지로 쓰려고 구매했어용<br>
3겹이궁~~~! 가격 저렴하게 잘 구입한거같아요. <br>
제가 구매할때는 1만원대였어요^^*<br>
싸게 뜰때 바로 겟한거같아 좋네요.<br>
휴지가 생각보다 기숙사에서 많이쓰여서<br>
넉넉히 30롤준비하길 잘한거같습니다! ㅎㅎ<br>
재질은 생각보다 훨 부드럽습니당~~!
                    
                </div>",https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202008/10/2584048147869717361/98694d89-53fe-452f-9586-59ca32b24199.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202008/10/2584048147869717361/98694d89-53fe-452f-9586-59ca32b24199.jpg
박영석 ,2021.04.18,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    두툼, 부그러움 짱
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        미용 티슈도 아니고 화장실에서<br>
사용하는 화장지니까<br>
이 가격에 이만한 품질이면<br>
정말 좋다고 본다.<br>
그래서 코디만 사용한다.
                    
                </div>",https://thumbnail9.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202104/18/5270868640423770636/8fdef032-8470-4b49-99cf-7ab6fc66b065.jpg,https://thumbnail9.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202104/18/5270868640423770636/8fdef032-8470-4b49-99cf-7ab6fc66b065.jpg
박영석 ,2021.03.14,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩","
                
                    역시 코디야
                
            ","<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        코디 제품만 써요.<br>
다른 제품 구매해봐도 다시 코디로...<br>
도톰해서 좋고, 가성비로 좋고,<br>
미용 티슈처럼 부드럽진 않지만<br>
적당히 부드럽고, 이만한 화장지 없네요.
                    
                </div>",https://thumbnail7.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/202103/14/5270868640423770636/6d358ff9-0a11-4601-92de-fab953dac0f1.jpg,https://thumbnail7.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/202103/14/5270868640423770636/6d358ff9-0a11-4601-92de-fab953dac0f1.jpg
최*주 ,2018.09.30,"코디 3겹 로맨틱 코튼 천연펄프 롤화장지 27m, 30롤, 1팩",,"<div class=""sdp-review__article__list__review__content js_reviewArticleContent"">
                    
                        역시 쿠팡맨이네요. <br>
집이 제주도라 늦게 올 줄 알았는데 목요일 오후에 샀더니 금요일 밤에 도착했더라구요. 이렇게 빠른 배송 감동입니다.<br>
<br>
후기 쓰러 들어와보니 품절이네요. 인기가 많은가봐요~ 뭔가 득템한 느낌! <br>
<br>
전에 코디 코튼화이트 사서 썼는데 이번에 신제품이 나온 거 같아 사봤어요. 로맨틱코튼이라는 이름처럼 은은하게 향기가 나서 좋아요. 그리고 휴지가 부드러워서 그런지 변기에 버리면 다른 제품보다 더 잘 풀려서 내려가는 느낌입니다. <br>
<br>
이번에 사용해보고 다음에 또 코디꺼 구매할 꺼 같네요!<br>
많이 파세요~
                    
                </div>",https://thumbnail10.coupangcdn.com/thumbnails/local/320/image2/PRODUCTREVIEW/201809/30/360766358212784427/cdebfd70-4e04-4c51-b6a5-2e93e207c1e6.jpg,https://thumbnail10.coupangcdn.com/thumbnails/local/q-1/image2/PRODUCTREVIEW/201809/30/360766358212784427/cdebfd70-4e04-4c51-b6a5-2e93e207c1e6.jpg
